variant,theta_label,log_sigma_v2,log_sigma_w2,sigma_v2,sigma_w2,seed,loglik,grad_log_sigma_v2,grad_log_sigma_w2,grad_norm,finite_loglik,finite_grad,elapsed_s,error
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,55733,-70.29081726074219,-47920862724096.0,10556080652288.0,49069745495154.77,1,1,1.7138772010803223,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,63652,-150.88812255859375,-1.3847579956054688,-2.4084086418151855,2.7781265076240396,1,1,1.633019208908081,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,71571,-145.8068084716797,7.4852705001831055,2.0711936950683594,7.766538339788349,1,1,1.9954159259796143,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,79490,-79.3095474243164,-21170904629248.0,27793328963584.0,34938178797680.793,1,1,1.746070146560669,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,87409,-80.42959594726562,70337198817280.0,-17219015671808.0,72414197766512.23,1,1,1.6162879467010498,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,95328,-81.13778686523438,1789065472.0,-671964864.0,1911097078.0033967,1,1,1.5626146793365479,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,103247,-145.88339233398438,8.428963661193848,0.16422677040100098,8.430563375827427,1,1,1.8219499588012695,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,111166,-82.21577453613281,-568894792138752.0,174813708550144.0,595147979262005.5,1,1,1.6823220252990723,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,119085,-79.78417205810547,27581930.0,-37813872.0,46804399.132531166,1,1,1.6993200778961182,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,127004,-79.31294250488281,1218899328.0,81774992.0,1221639358.0412557,1,1,1.6615972518920898,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,134923,-152.6200408935547,168.0394744873047,-5.107202529907227,168.11706785347826,1,1,1.764378309249878,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,142842,-74.01355743408203,-615520272384.0,839476445184.0,1040954325479.4799,1,1,1.648906946182251,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,150761,-4000084.25,nan,nan,nan,1,0,1.6112890243530273,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,158680,-82.13267517089844,2946511310684160.0,-39908936777728.0,2946781571006649.0,1,1,1.5418400764465332,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,166599,-81.14788818359375,-419003039744.0,41991970816.0,421101974499.9112,1,1,1.605449914932251,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,174518,-146.8627166748047,112.58584594726562,21.26580810546875,114.57664378938688,1,1,1.9440290927886963,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,182437,-153.152099609375,113.95336151123047,4.048893928527832,114.025269750848,1,1,1.5876870155334473,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,190356,-85.33779907226562,73998524416.0,-25822980096.0,78374791334.86583,1,1,1.636981725692749,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,198275,-76.2875747680664,8161223245824.0,-3429701255168.0,8852593719802.066,1,1,2.103665828704834,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,206194,-148.78697204589844,627904.875,247226.84375,674822.6762041659,1,1,1.872361183166504,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,214113,-148.52935791015625,-46.725990295410156,-0.12368738651275635,46.72615400026356,1,1,1.8465659618377686,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,222032,-78.57258605957031,-1136854400.0,61575704576.0,61586198388.58076,1,1,1.54563307762146,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,229951,-86.60514831542969,16783421472768.0,-932240752640.0,16809292345409.809,1,1,1.6793451309204102,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,237870,-25000014.0,nan,nan,nan,1,0,1.5123262405395508,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,245789,-84.52266693115234,-1162605232128.0,-283289616384.0,1196621883688.5754,1,1,1.750485897064209,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,253708,-74.38241577148438,8310096920576.0,-1305621823488.0,8412036565263.779,1,1,1.8059887886047363,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,261627,-75.94566345214844,640028510257152.0,510802004017152.0,818874337887033.8,1,1,1.5705060958862305,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,269546,-81.3735122680664,-3776248526405632.0,2262590650580992.0,4402200516250620.0,1,1,1.6104199886322021,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,277465,-84.32604217529297,-41574588416.0,3377132800.0,41711526319.57547,1,1,1.626142978668213,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,285384,-80.6937026977539,401747382108160.0,-474991204237312.0,622107388746968.5,1,1,2.153127908706665,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,293303,-97.61763000488281,-1849146998784.0,1234182864896.0,2223185095108.9907,1,1,1.8327059745788574,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,301222,-4000066.0,nan,nan,nan,1,0,1.7117419242858887,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,309141,-86.32077026367188,5391818162176.0,-232587231232.0,5396832396332.421,1,1,2.1829962730407715,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,317060,-77.89765930175781,25281695842304.0,2382217871360.0,25393682416093.15,1,1,1.671661138534546,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,324979,-151.280029296875,-457.61907958984375,-0.7207635641098022,457.6196472014408,1,1,1.7210078239440918,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,332898,-78.21578216552734,-349119152128.0,13726954553344.0,13731393428634.77,1,1,1.789752721786499,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,340817,-77.3635025024414,500411739930624.0,-66135819026432.0,504763168246942.75,1,1,1.9082469940185547,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,348736,-81.41898345947266,22228897792.0,-2158102016.0,22333412219.332848,1,1,1.8524260520935059,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,356655,-82.17897033691406,-223099039514624.0,14315146969088.0,223557833378958.9,1,1,1.675469160079956,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,364574,-82.8214111328125,-34310115557376.0,-7793164156928.0,35184050891523.59,1,1,1.9180920124053955,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,372493,-22000020.0,nan,nan,nan,1,0,1.7596442699432373,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,380412,-81.56511688232422,89419808768.0,-75287126016.0,116893342598.51907,1,1,1.763308048248291,
stop_transition_grad,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,388331,-77.44459533691406,995735151575040.0,1057635226877952.0,1452611704900984.5,1,1,1.6313061714172363,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,300,-75.41288757324219,402806112.0,-268358256.0,484013344.26637256,1,1,1.5345749855041504,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,8219,-76.28514099121094,209217912832.0,92232253440.0,228645847599.29218,1,1,1.6041669845581055,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,16138,-81.50260925292969,197093296.0,-127264528.0,234610373.63084865,1,1,1.7110438346862793,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,24057,-157.77076721191406,1059.5460205078125,-29.4803466796875,1059.9560653226606,1,1,1.6497409343719482,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,31976,-156.083251953125,9.999950408935547,0.32420432567596436,10.005204476968835,1,1,1.961751937866211,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,39895,-20000034.0,nan,nan,nan,1,0,1.8548400402069092,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,47814,-4000066.75,nan,nan,nan,1,0,1.6887249946594238,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,55733,-70.08975982666016,-5533714432.0,4296997888.0,7006153457.097664,1,1,1.7664387226104736,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,63652,-158.8833770751953,4.6448822021484375,-1.6646218299865723,4.934156109073077,1,1,1.760254144668579,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,71571,-155.0987548828125,-114.7009048461914,-24.83928680419922,117.35965124980697,1,1,2.4852049350738525,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,79490,-81.11875915527344,105765935251456.0,-11538866896896.0,106393507832383.58,1,1,1.6521661281585693,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,87409,-82.51387023925781,19244532.0,-10130762.0,21748203.387858685,1,1,1.6197278499603271,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,95328,-83.90869903564453,14809149440.0,5453127680.0,15781239134.828243,1,1,1.916550874710083,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,103247,-153.1850128173828,-511.14739990234375,53.25194549560547,513.9138392045825,1,1,1.6556122303009033,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,111166,-84.27557373046875,-73865658368.0,5394942464.0,74062412128.74422,1,1,1.6676268577575684,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,119085,-79.70889282226562,9246720.0,-5416894.5,10716556.19975607,1,1,1.7385880947113037,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,127004,-81.6904525756836,19082235609088.0,2464555466752.0,19240731521681.895,1,1,1.7042090892791748,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,134923,-80.75667572021484,-770060976128.0,83843555328.0,774611934277.5759,1,1,1.7422840595245361,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,142842,-74.4615478515625,15035.771484375,-9765.7734375,17928.880471544366,1,1,1.5895109176635742,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,150761,-83.95808410644531,-45753082839040.0,3389984342016.0,45878498047725.695,1,1,1.5613811016082764,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,158680,-79.9474868774414,40794288.0,-354740.4375,40795830.35317386,1,1,1.6214971542358398,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,166599,-82.97101593017578,-30572401393664.0,1465407635456.0,30607501474530.082,1,1,1.5471282005310059,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,174518,-152.42013549804688,-0.24007415771484375,-2.413102626800537,2.425015440914582,1,1,1.608302116394043,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,182437,-160.79066467285156,-25.69478416442871,-0.42756423354148865,25.698341277801966,1,1,1.6183278560638428,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,190356,-81.79180145263672,-10019111.0,9392837.0,13733461.768210156,1,1,1.5275559425354004,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,198275,-73.52659606933594,-15337646.0,966086.75,15368041.789045265,1,1,1.7098569869995117,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,206194,-163.3292694091797,-8.233050346374512,0.09258627891540527,8.233570927913409,1,1,1.624814748764038,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,214113,-78.0395736694336,16025.6181640625,34311.60546875,37869.60136288055,1,1,1.5177879333496094,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,222032,-83.31037139892578,53622664.0,-3433788.0,53732494.77258468,1,1,1.621469259262085,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,229951,-81.96792602539062,-170067872.0,79560728.0,187757797.51184335,1,1,1.6141109466552734,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,237870,-91.72917175292969,-433137553244160.0,-83518323425280.0,441116141597773.8,1,1,1.5836989879608154,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,245789,-166.5751495361328,883.5037231445312,-26.41007423400879,883.8983656684146,1,1,1.6242098808288574,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,253708,-72.19062805175781,-827667264.0,254766096.0,865990105.929812,1,1,1.5874099731445312,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,261627,-76.65933990478516,413585952.0,-1622991616.0,1674859733.0218544,1,1,1.5440609455108643,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,269546,-83.26707458496094,128392306688.0,-80018456576.0,151286277664.13797,1,1,1.6219398975372314,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,277465,-157.54649353027344,27.11569595336914,5.514242172241211,27.67070352863626,1,1,1.5597591400146484,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,285384,-82.92452239990234,-8414077952.0,4067875584.0,9345818292.115242,1,1,1.6151771545410156,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,293303,-78.2751693725586,510119648.0,-359338048.0,623975871.3412677,1,1,1.6254501342773438,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,301222,-73.93766784667969,2411677614080.0,-340980563968.0,2435663494668.0415,1,1,1.5669267177581787,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,309141,-83.4688720703125,36960579584.0,3668810496.0,37142221441.92182,1,1,1.6160509586334229,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,317060,-80.35370635986328,-2651177877504.0,219168768000.0,2660221623668.459,1,1,1.6063768863677979,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,324979,-161.00332641601562,7.126847267150879,-0.344526082277298,7.1351699482678965,1,1,1.6211771965026855,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,332898,-80.36068725585938,-668986572800.0,153093210112.0,686280238364.1006,1,1,1.6088738441467285,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,340817,-79.04198455810547,-9530487808.0,8534757376.0,12793446811.77137,1,1,1.6121747493743896,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,348736,-81.54220581054688,1384739456.0,-81536528.0,1387137904.6084318,1,1,1.5305500030517578,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,356655,-82.15233612060547,-172613156864.0,1357351424.0,172618493578.88657,1,1,1.6206469535827637,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,364574,-79.04366302490234,46036226048.0,-8806623232.0,46871000858.664795,1,1,1.9929730892181396,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,372493,-162.780517578125,-9.699127197265625,-11.585128784179688,15.109211671519017,1,1,1.6257672309875488,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,380412,-81.97293853759766,-67231376.0,73952728.0,99945304.52950433,1,1,1.6079437732696533,
stop_transition_grad,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,388331,-78.85911560058594,138149808.0,-71999888.0,155786242.40429386,1,1,1.600494146347046,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,300,-81.91443634033203,-1.3315967354404864e+16,1.5327515287486464e+16,2.030388414741641e+16,1,1,1.5553982257843018,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,8219,-82.33846282958984,1035309940736.0,1111619141632.0,1519066749497.679,1,1,1.5979199409484863,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,16138,-79.87374114990234,-267278817951744.0,1515972863197184.0,1539354308947732.0,1,1,1.5249741077423096,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,24057,-80.69508361816406,-2.792521163866112e+16,1.1407197988716544e+16,3.0165238454515708e+16,1,1,1.6605019569396973,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,31976,-76.11717987060547,893896645148672.0,-102251997691904.0,899725893392001.9,1,1,1.6270027160644531,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,39895,-25000020.0,nan,nan,nan,1,0,1.5067799091339111,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,47814,-4000081.25,nan,nan,nan,1,0,1.6242377758026123,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,55733,-73.47564697265625,-3.1868232134557696e+16,6647328937082880.0,3.255412725569271e+16,1,1,1.532351016998291,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,63652,-95.16607666015625,-5855154536448.0,1405318987776.0,6021441364249.207,1,1,1.7006449699401855,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,71571,-134.7486572265625,99.26748657226562,8.2509765625,99.6098012477179,1,1,1.5962400436401367,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,79490,-79.77620697021484,40619028480.0,-276450528.0,40619969221.47385,1,1,1.5336089134216309,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,87409,-79.08204650878906,7.828183315550044e+17,4.056335064743543e+18,4.1311812714629893e+18,1,1,1.6273610591888428,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,95328,-81.96444702148438,-19082508238848.0,-238945730560.0,19084004185386.637,1,1,1.6049349308013916,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,103247,-136.09521484375,-53.227867126464844,2.4486119747161865,53.284158428517195,1,1,1.5561180114746094,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,111166,-85.19171905517578,-4.608265832890368e+16,4.991513495653581e+16,6.793476353375832e+16,1,1,1.610969066619873,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,119085,-89.35872650146484,-22460980264960.0,13812030767104.0,26367931818296.824,1,1,1.6272869110107422,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,127004,-90.27175903320312,-70033845780480.0,767771776385024.0,770959298645667.4,1,1,1.5388848781585693,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,134923,-82.01411437988281,-58710760095744.0,4749798670336.0,58902580065976.16,1,1,1.6918320655822754,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,142842,-74.58789825439453,-841080176640.0,570842152960.0,1016502153038.9307,1,1,1.5460169315338135,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,150761,-86.50975036621094,4.2926755014508544e+17,1.0174177302544384e+16,4.2938810357454835e+17,1,1,1.6130259037017822,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,158680,-84.3789291381836,-12500215808.0,17721751552.0,21686767239.895103,1,1,1.5978407859802246,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,166599,-79.50888061523438,78664658059264.0,-32813170556928.0,85233987291332.17,1,1,1.550873041152954,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,174518,-135.8587646484375,-54.56190490722656,-7.404815673828125,55.06208098381866,1,1,1.6551921367645264,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,182437,-91.42543029785156,-2152265825648640.0,-3072585780690944.0,3751403945719415.5,1,1,1.6338779926300049,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,190356,-4000075.5,nan,nan,nan,1,0,1.8021869659423828,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,198275,-74.57081604003906,-163760375332864.0,19256968216576.0,164888724156792.22,1,1,1.699699878692627,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,206194,-78.89466857910156,16675806117888.0,-149051588608.0,16676472230584.543,1,1,1.6499910354614258,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,214113,-83.6233139038086,-18368293765120.0,-972676333568.0,18394029332683.73,1,1,1.536750078201294,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,222032,-81.5738525390625,-5.496955606507979e+18,6.221124836786176e+16,5.497307630044274e+18,1,1,1.691075086593628,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,229951,-83.64358520507812,-106903912448.0,-78578851840.0,132676608538.13803,1,1,1.6564853191375732,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,237870,-73.24048614501953,-800709410816.0,127648727040.0,810820422833.7112,1,1,1.5489497184753418,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,245789,-4000075.25,nan,nan,nan,1,0,1.6035220623016357,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,253708,-87.97284698486328,-364979173720064.0,939476650033152.0,1007882023456562.2,1,1,1.54616117477417,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,261627,-81.5235824584961,-170661683134464.0,429598332420096.0,462255489213936.2,1,1,1.9218471050262451,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,269546,-81.6793441772461,-7.487351203613901e+17,-1.5798561315959603e+17,7.652213630237978e+17,1,1,1.7364509105682373,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,277465,-95.0009536743164,9.744643990474541e+20,-6.34299297044208e+18,9.744850427639917e+20,1,1,1.663217306137085,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,285384,-80.75164794921875,-92107489280.0,83552296960.0,124357452164.1439,1,1,1.7502238750457764,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,293303,-88.9404067993164,-218148737384448.0,204852575600640.0,299254823440900.94,1,1,1.6307649612426758,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,301222,-74.65020751953125,-1.7038004266729472e+16,-2185255603666944.0,1.7177570592096236e+16,1,1,1.5759270191192627,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,309141,-4000074.0,nan,nan,nan,1,0,1.5910687446594238,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,317060,-80.82808685302734,-44066288959488.0,13619711442944.0,46123035052456.75,1,1,1.5894830226898193,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,324979,-145.56741333007812,539.2823486328125,-31.27984046936035,540.1887447612279,1,1,1.5435791015625,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,332898,-79.81666564941406,15287470522368.0,-4091242348544.0,15825454777882.068,1,1,1.6109120845794678,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,340817,-81.06749725341797,4.681223707736314e+20,-4.966411779194434e+19,4.707494860483411e+20,1,1,1.6380541324615479,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,348736,-81.51329803466797,9142291008585728.0,-4283147546001408.0,1.009588221932513e+16,1,1,1.5908191204071045,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,356655,-84.55443572998047,-31329089486848.0,-10037085863936.0,32897643391509.883,1,1,1.7670857906341553,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,364574,-80.34126281738281,2215685128192.0,1173035941888.0,2507044855652.221,1,1,1.551650047302246,
stop_transition_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,372493,-10000048.0,nan,nan,nan,1,0,1.6989328861236572,
